client_ip_addr,server_ip_addr,client_port,server_port,protocol,app,node,time,total_byte,total_packet,tcp_retransmisson_packet,tcp_segment_lost_packet,client_max_ack_delay,server_max_ack_delay,tcp_syn_packet,tcp_synack_packet,client_tcp_fin_packet,server_tcp_fin_packet,tcp_syn_ratio,client_tcp_fin_ratio,client_avg_ack_delay,server_avg_ack_delay,tcp_shakehands_total_count,connection_rst,connection_noresponse,tcp_shakehands_failed_count,slowconnect,tcp_transaction_no_response_count,tcp_transaction_total_count,tcp_transaction_worse_count,tcp_transaction_max_rtt,tcp_window_0,isabn,time_1,experts_99
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377139,5314,13,5,0,0.632160504,200.8850892,1,1,1,7,1,0.166666667,0.735457487,200.7841766,1,0,0,0,1,0,1,10,0.123165222,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377143,5768,13,5,0,0.234107256,201.041879,1,1,1,6,1,0.166666667,0.144216365,201.1439032,1,0,0,0,1,0,1,6,0.349727155,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377148,5086,13,5,0,0.381563527,201.3140163,1,1,2,7,1,0.166666667,0.146060929,200.80401,1,0,0,0,0,0,1,1,0.307602867,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377149,5051,13,5,0,0.383949068,200.7650107,1,1,2,6,1,0.166666667,0.458110462,200.6654623,1,0,0,0,1,0,1,6,0.482703301,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377152,5125,13,5,0,0.610770543,200.5541125,1,1,2,6,1,0.166666667,0.847058723,200.5278584,1,0,0,0,1,0,1,0,0.148178202,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377158,5350,13,5,0,0.945308437,200.8866173,1,1,2,6,1,0.166666667,0.692235533,201.0321756,1,0,0,0,0,0,1,0,0.634358059,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377153,5803,13,5,0,0.271686361,200.9282005,1,1,2,7,1,0.166666667,0.496070361,201.0826345,1,0,0,0,0,0,1,4,0.978074522,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377163,5138,13,5,0,0.085519167,201.2030029,1,1,2,6,1,0.166666667,0.543247519,200.6190172,1,0,0,0,0,0,1,6,0.531125953,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377159,5206,13,5,0,0.000130829,200.9456898,1,1,1,6,1,0.166666667,0.980098216,200.469123,1,0,0,0,1,0,1,3,0.010781321,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377163,5834,13,5,0,0.947832058,200.8614019,1,1,1,6,1,0.166666667,0.580052612,201.0159181,1,0,0,0,1,0,1,0,0.948082907,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377173,5145,13,5,0,0.2236731,201.3107356,1,1,1,6,1,0.166666667,0.939922537,200.6177855,1,0,0,0,1,0,1,6,0.910247087,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377174,5753,13,5,0,0.862459703,201.2950661,1,1,2,7,1,0.166666667,0.549744314,200.5308607,1,0,0,0,0,0,1,10,0.134661634,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377174,5930,13,5,0,0.109715061,201.3895007,1,1,2,6,1,0.166666667,0.94290134,201.0773999,1,0,0,0,0,0,1,6,0.636557226,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377179,5630,13,5,0,0.9681362,201.0614493,1,1,1,6,1,0.166666667,0.152609289,200.9556106,1,0,0,0,0,0,1,3,0.78078631,0,,2020/5/2 7:52,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377186,5828,13,5,0,0.229616581,201.3255461,1,1,1,7,1,0.166666667,0.345678263,200.5898982,1,0,0,0,1,0,1,3,0.711808371,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377184,5224,13,5,0,0.692446615,200.4250272,1,1,2,7,1,0.166666667,0.261779118,200.6878583,1,0,0,0,1,0,1,3,0.403727598,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377189,5754,13,5,0,0.053701391,200.4595832,1,1,2,7,1,0.166666667,0.595588129,201.0822502,1,0,0,0,0,0,1,3,0.755535394,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377194,5857,13,5,0,0.877372775,200.8811237,1,1,1,7,1,0.166666667,0.103370591,200.9480845,1,0,0,0,0,0,1,2,0.591296528,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377194,5368,13,5,0,0.948225601,201.1140586,1,1,2,7,1,0.166666667,0.118780726,200.5152528,1,0,0,0,0,0,1,0,0.864954448,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377201,5825,13,5,0,0.824318989,200.8906893,1,1,2,6,1,0.166666667,0.872222365,200.7492031,1,0,0,0,1,0,1,6,0.290568185,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377199,5711,13,5,0,0.462814656,201.0957311,1,1,2,6,1,0.166666667,0.289482773,201.2816071,1,0,0,0,1,0,1,0,0.703975956,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377205,5620,13,5,0,0.124230793,200.8789635,1,1,2,7,1,0.166666667,0.875522761,201.1653539,1,0,0,0,0,0,1,0,0.993905525,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377200,5510,13,5,0,0.398596313,201.1683467,1,1,1,7,1,0.166666667,0.807461193,201.0200025,1,0,0,0,1,0,1,5,0.35475001,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377212,5334,13,5,0,0.43816607,200.7410618,1,1,1,7,1,0.166666667,0.362463155,201.3136058,1,0,0,0,0,0,1,2,0.888410376,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377212,5201,13,5,0,0.649918537,201.2545607,1,1,2,7,1,0.166666667,0.871145869,200.837555,1,0,0,0,1,0,1,0,0.539465968,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377215,5614,13,5,0,0.757144679,201.0113879,1,1,2,6,1,0.166666667,0.213357673,201.3224752,1,0,0,0,0,0,1,2,0.181377561,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377213,5685,13,5,0,0.674924907,200.6754313,1,1,1,6,1,0.166666667,0.259938888,200.4112013,1,0,0,0,1,0,1,0,0.849778697,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377216,5649,13,5,0,0.094835694,201.3128,1,1,1,6,1,0.166666667,0.189941229,200.6544255,1,0,0,0,1,0,1,7,0.822369364,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377224,5718,13,5,0,0.171722703,200.5782948,1,1,2,6,1,0.166666667,0.760583719,200.9699023,1,0,0,0,1,0,1,4,0.044829505,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377225,5127,13,5,0,0.297555085,201.0551835,1,1,1,7,1,0.166666667,0.821062971,201.3052345,1,0,0,0,0,0,1,4,0.96616909,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377233,5453,13,5,0,0.142566969,200.6790519,1,1,2,7,1,0.166666667,0.217560361,200.4366808,1,0,0,0,0,0,1,9,0.382438419,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377234,5145,13,5,0,0.192156011,200.7911744,1,1,1,6,1,0.166666667,0.144388965,200.4499668,1,0,0,0,1,0,1,1,0.372367629,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377234,5445,13,5,0,0.378260563,201.2930899,1,1,2,6,1,0.166666667,0.818736341,200.4879687,1,0,0,0,1,0,1,10,0.56033473,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377236,5372,13,5,0,0.126885388,200.7152782,1,1,1,6,1,0.166666667,0.545076369,200.6561787,1,0,0,0,0,0,1,4,0.860756785,0,,2020/5/2 7:53,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377245,5818,13,5,0,0.060363139,200.9259946,1,1,1,6,1,0.166666667,0.184692245,200.5371493,1,0,0,0,0,0,1,4,0.174641084,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377241,5932,13,5,0,0.012649046,200.6956335,1,1,1,7,1,0.166666667,0.259739116,201.2815932,1,0,0,0,1,0,1,0,0.993866065,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377246,5753,13,5,0,0.865364371,201.1300636,1,1,2,7,1,0.166666667,0.964095605,201.2349096,1,0,0,0,1,0,1,4,0.775897742,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377246,6016,13,5,0,0.438219137,200.4938281,1,1,1,7,1,0.166666667,0.235154214,200.793291,1,0,0,0,1,0,1,2,0.057508799,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377248,5671,13,5,0,0.167561334,201.2445697,1,1,2,6,1,0.166666667,0.859170158,201.3934645,1,0,0,0,1,0,1,2,0.066604019,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377260,5802,13,5,0,0.047786446,200.8499003,1,1,1,6,1,0.166666667,0.876223911,201.2820901,1,0,0,0,0,0,1,4,0.211688347,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377262,5284,13,5,0,0.595289256,200.4980518,1,1,1,7,1,0.166666667,0.631186226,201.264863,1,0,0,0,1,0,1,0,0.350752243,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377264,5275,13,5,0,0.703736912,200.8877426,1,1,2,7,1,0.166666667,0.904863766,200.8959723,1,0,0,0,1,0,1,3,0.145467008,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377268,5246,13,5,0,0.27152919,200.8403962,1,1,2,6,1,0.166666667,0.901712105,200.9193766,1,0,0,0,1,0,1,3,0.565208198,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377273,5725,13,5,0,0.484796603,201.1477298,1,1,1,6,1,0.166666667,0.044949109,201.2160832,1,0,0,0,1,0,1,6,0.520544289,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377266,5543,13,5,0,0.480334774,200.4348913,1,1,1,6,1,0.166666667,0.704184747,200.4651445,1,0,0,0,1,0,1,7,0.257823817,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377269,5982,13,5,0,0.629470457,200.4098909,1,1,2,6,1,0.166666667,0.374239346,200.4387697,1,0,0,0,1,0,1,10,0.527611773,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377276,5435,13,5,0,0.848783387,200.4761585,1,1,2,6,1,0.166666667,0.581032531,201.0230014,1,0,0,0,0,0,1,6,0.991528903,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377277,5729,13,5,0,0.102825329,200.660383,1,1,2,7,1,0.166666667,0.781341684,201.1310964,1,0,0,0,1,0,1,9,0.411642233,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377286,5885,13,5,0,0.00598473,200.9249279,1,1,1,6,1,0.166666667,0.56839656,201.304142,1,0,0,0,0,0,1,4,0.145092113,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377285,5383,13,5,0,0.780748865,200.6060946,1,1,1,7,1,0.166666667,0.818490214,201.0280281,1,0,0,0,0,0,1,9,0.356305271,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377285,5519,13,5,0,0.475472481,200.9247075,1,1,2,6,1,0.166666667,0.434985612,200.7588122,1,0,0,0,1,0,1,2,0.773392189,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377295,5392,13,5,0,0.878336956,200.7184671,1,1,2,7,1,0.166666667,0.814066953,200.405048,1,0,0,0,1,0,1,1,0.54012774,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377297,5682,13,5,0,0.297683753,201.3055188,1,1,2,7,1,0.166666667,0.806433947,200.4579618,1,0,0,0,1,0,1,7,0.023974876,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377298,5843,13,5,0,0.740193907,200.7677606,1,1,1,6,1,0.166666667,0.583712009,200.8530528,1,0,0,0,0,0,1,3,0.630658988,0,,2020/5/2 7:54,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377306,5771,13,5,0,0.210164029,200.5223815,1,1,1,6,1,0.166666667,0.974219661,200.645574,1,0,0,0,0,0,1,3,0.843225118,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377309,5125,13,5,0,0.678489494,201.3867651,1,1,1,7,1,0.166666667,0.61231847,201.2299465,1,0,0,0,1,0,1,8,0.852253464,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377306,5426,13,5,0,0.377729467,201.3739048,1,1,2,6,1,0.166666667,0.809439227,201.3257179,1,0,0,0,0,0,1,0,0.888999339,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377314,5218,13,5,0,0.551901529,200.5141506,1,1,1,7,1,0.166666667,0.141729835,201.035394,1,0,0,0,1,0,1,4,0.791716316,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377309,5596,13,5,0,0.995527523,201.133912,1,1,1,7,1,0.166666667,0.041025442,201.0986013,1,0,0,0,1,0,1,8,0.185046555,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377320,5979,13,5,0,0.418481668,201.2977386,1,1,2,6,1,0.166666667,0.71554384,201.1575116,1,0,0,0,0,0,1,6,0.312519989,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377317,5394,13,5,0,0.680821706,201.0340306,1,1,1,6,1,0.166666667,0.285724956,200.9849355,1,0,0,0,1,0,1,10,0.541675353,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377324,5192,13,5,0,0.304087328,200.4950879,1,1,1,6,1,0.166666667,0.903302039,200.8474737,1,0,0,0,1,0,1,2,0.052973257,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377321,6014,13,5,0,0.411291452,200.8893456,1,1,1,6,1,0.166666667,0.181611967,201.0128755,1,0,0,0,0,0,1,1,0.111710181,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377326,5900,13,5,0,0.514638091,200.8683933,1,1,1,6,1,0.166666667,0.187091904,200.8960187,1,0,0,0,1,0,1,9,0.663958614,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377331,5396,13,5,0,0.405369916,200.5725273,1,1,2,6,1,0.166666667,0.054367824,200.6325309,1,0,0,0,1,0,1,8,0.608093582,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377330,5472,13,5,0,0.736123369,200.8985401,1,1,1,6,1,0.166666667,0.162921773,200.5386431,1,0,0,0,1,0,1,7,0.701107692,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377332,5830,13,5,0,0.963361676,201.2746961,1,1,1,6,1,0.166666667,0.63263615,200.4678524,1,0,0,0,1,0,1,4,0.818167663,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377344,5526,13,5,0,0.524099515,201.2601092,1,1,2,7,1,0.166666667,0.403941497,201.1631744,1,0,0,0,0,0,1,4,0.771540515,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377346,5567,13,5,0,0.65939983,201.3710454,1,1,2,7,1,0.166666667,0.687018988,200.7065751,1,0,0,0,0,0,1,0,0.176948577,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377346,5961,13,5,0,0.486852481,200.8502315,1,1,2,7,1,0.166666667,0.470963754,200.9714902,1,0,0,0,1,0,1,2,0.87464381,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377348,5786,13,5,0,0.566254149,200.4907301,1,1,1,6,1,0.166666667,0.645289671,200.5409961,1,0,0,0,0,0,1,3,0.266294359,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377354,5471,13,5,0,0.274087945,200.7877969,1,1,1,7,1,0.166666667,0.849796398,201.3156774,1,0,0,0,0,0,1,0,0.573364346,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377355,5838,13,5,0,0.216618192,200.9676301,1,1,2,7,1,0.166666667,0.10868465,200.9847059,1,0,0,0,1,0,1,3,0.902048107,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377353,5250,13,5,0,0.945552698,200.5333298,1,1,2,6,1,0.166666667,0.132524712,200.7595049,1,0,0,0,1,0,1,5,0.570124517,0,,2020/5/2 7:55,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377363,5805,13,5,0,0.747786403,201.2286264,1,1,1,6,1,0.166666667,0.414510411,201.318323,1,0,0,0,0,0,1,6,0.392780547,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377367,5621,13,5,0,0.606598225,200.778819,1,1,1,6,1,0.166666667,0.633343733,200.8043248,1,0,0,0,1,0,1,8,0.720342034,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377363,5921,13,5,0,0.071521826,201.1493769,1,1,2,7,1,0.166666667,0.259544382,200.9490923,1,0,0,0,0,0,1,7,0.821055716,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377375,5594,13,5,0,0.785342931,200.6269256,1,1,2,7,1,0.166666667,0.727596657,200.7285282,1,0,0,0,1,0,1,0,0.265803204,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377372,5726,13,5,0,0.175724918,201.2070562,1,1,2,7,1,0.166666667,0.33313767,200.6518155,1,0,0,0,1,0,1,4,0.741465021,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377377,5309,13,5,0,0.691991548,201.1395483,1,1,1,7,1,0.166666667,0.593248822,201.0408544,1,0,0,0,1,0,1,7,0.521060097,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377379,5455,13,5,0,0.694614599,201.2859981,1,1,1,6,1,0.166666667,0.648251242,200.9078276,1,0,0,0,0,0,1,5,0.713464895,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377382,5256,13,5,0,0.821294171,200.8348392,1,1,1,7,1,0.166666667,0.705433234,200.9015439,1,0,0,0,1,0,1,2,0.440106088,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377380,5759,13,5,0,0.366739908,201.0725494,1,1,2,7,1,0.166666667,0.512787683,200.6395235,1,0,0,0,1,0,1,8,0.28552722,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377390,5834,13,5,0,0.434122518,201.1965188,1,1,1,7,1,0.166666667,0.842637097,201.2330414,1,0,0,0,0,0,1,4,0.690611293,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377394,5679,13,5,0,0.560632639,201.3570827,1,1,1,6,1,0.166666667,0.721494559,200.4361032,1,0,0,0,1,0,1,4,0.291886762,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377399,5843,13,5,0,0.334090342,200.7914972,1,1,2,6,1,0.166666667,0.981300041,200.9515002,1,0,0,0,1,0,1,8,0.477071248,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377392,5700,13,5,0,0.796880533,201.3825151,1,1,2,6,1,0.166666667,0.613186144,200.9369929,1,0,0,0,1,0,1,6,0.64433676,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377399,5477,13,5,0,0.726154654,200.6141459,1,1,2,6,1,0.166666667,0.666162255,200.6917603,1,0,0,0,0,0,1,6,0.858051023,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377399,5231,13,5,0,0.407312807,200.6489217,1,1,1,7,1,0.166666667,0.406173621,201.2555107,1,0,0,0,1,0,1,2,0.01348954,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377408,5863,13,5,0,0.588733555,200.6841938,1,1,2,6,1,0.166666667,0.846479087,200.5264416,1,0,0,0,0,0,1,1,0.011277003,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377408,5103,13,5,0,0.766525275,200.9773289,1,1,2,6,1,0.166666667,0.795523404,201.3101601,1,0,0,0,1,0,1,9,0.723017023,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377408,5605,13,5,0,0.991691936,201.1966426,1,1,2,6,1,0.166666667,0.958044435,201.0497724,1,0,0,0,1,0,1,8,0.763895422,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377412,5267,13,5,0,0.007632532,200.4090648,1,1,2,6,1,0.166666667,0.563576631,200.5710477,1,0,0,0,1,0,1,8,0.658504325,0,,2020/5/2 7:56,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377423,5115,13,5,0,0.096637405,201.3450458,1,1,2,6,1,0.166666667,0.925215296,200.4954485,1,0,0,0,1,0,1,3,0.981876258,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377426,5807,13,5,0,0.536587728,201.3182675,1,1,1,7,1,0.166666667,0.929461062,200.9970387,1,0,0,0,1,0,1,2,0.993784941,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377424,5948,13,5,0,0.562630791,200.905778,1,1,2,7,1,0.166666667,0.123983536,200.9372582,1,0,0,0,0,0,1,0,0.839754694,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377424,5747,13,5,0,0.738588128,200.7706806,1,1,1,6,1,0.166666667,0.548402135,200.6909625,1,0,0,0,0,0,1,8,0.93897262,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377435,5908,13,5,0,0.23201973,200.5954359,1,1,1,6,1,0.166666667,0.333295628,200.9420909,1,0,0,0,0,0,1,0,0.643563732,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377429,5570,13,5,0,0.440402022,200.7672357,1,1,2,7,1,0.166666667,0.459286873,200.9252973,1,0,0,0,0,0,1,1,0.11121175,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377431,5108,13,5,0,0.899474056,201.0406514,1,1,1,7,1,0.166666667,0.944709319,200.4821249,1,0,0,0,0,0,1,3,0.688796135,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377440,5575,13,5,0,0.899387177,200.9258465,1,1,1,6,1,0.166666667,0.713662563,200.8452224,1,0,0,0,0,0,1,3,0.768002847,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377446,5934,13,5,0,0.843439387,201.1642125,1,1,2,6,1,0.166666667,0.24784649,200.5843211,1,0,0,0,0,0,1,8,0.853204209,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377445,5845,13,5,0,0.580053305,200.679794,1,1,2,7,1,0.166666667,0.142160136,200.8819051,1,0,0,0,1,0,1,5,0.976495734,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377447,5446,13,5,0,0.944145514,200.7249165,1,1,1,7,1,0.166666667,0.756638899,200.8029389,1,0,0,0,0,0,1,0,0.622193879,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377456,5750,13,5,0,0.847809544,201.3409946,1,1,2,6,1,0.166666667,0.385386115,201.1369593,1,0,0,0,0,0,1,1,0.102301539,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377449,5150,13,5,0,0.334306995,201.3605407,1,1,2,6,1,0.166666667,0.718685826,201.1560021,1,0,0,0,0,0,1,0,0.126724094,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377454,5254,13,5,0,0.690085948,201.0834051,1,1,1,7,1,0.166666667,0.942096314,200.7919557,1,0,0,0,1,0,1,3,0.51766262,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377455,5762,13,5,0,0.811530177,200.7533352,1,1,1,7,1,0.166666667,0.026175622,201.1815219,1,0,0,0,1,0,1,9,0.337609063,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377463,5655,13,5,0,0.768836698,201.049304,1,1,1,6,1,0.166666667,0.824580161,201.0348869,1,0,0,0,0,0,1,1,0.631345082,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377468,5282,13,5,0,0.745552241,201.315248,1,1,2,7,1,0.166666667,0.224035313,201.1232581,1,0,0,0,1,0,1,5,0.220016374,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377469,5759,13,5,0,0.628869144,201.0166658,1,1,2,6,1,0.166666667,0.942878854,200.9444657,1,0,0,0,0,0,1,7,0.486119155,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377472,5116,13,5,0,0.504594141,200.6164932,1,1,2,7,1,0.166666667,0.810608316,200.446952,1,0,0,0,0,0,1,3,0.457735936,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377476,6002,13,5,0,0.6497101,200.879032,1,1,1,6,1,0.166666667,0.575197217,200.400986,1,0,0,0,0,0,1,8,0.360483807,0,,2020/5/2 7:57,1
106.48.51.135,83.41.146.110,45850,80,HTTP,,,1588377481,5434,13,5,0,0.795741173,201.1429905,1,1,2,6,1,0.166666667,0.324534445,201.0725903,1,0,0,0,1,0,1,2,0.663846702,0,,2020/5/2 7:58,1
